PROPERTY_ID,CITY_ID,DEVELOPER_ID,PROPERTY_TYPE,SEGMENT,BHK,AREA_SQFT,POSSESSION_YEAR,PROJECT_STATUS,AMENITY_TIER,RERA_ID,UPDATED_AT
PR004407,CI100,DV125910,APARTMENT,COMMERCIAL,3,5795,2027,UNDER_CONSTRUCTION,STANDARD,RERA-553541,10/6/2025 19:01
PR004408,CI071,DV143189,RETAIL,PREMIUM,5,6876,2028,UNDER_CONSTRUCTION,LUXURY,RERA-505385,8/10/2025 15:56
PR004409,CI019,DV189794,PLOT,PREMIUM,3,2051,2027,READY,BASIC,RERA-813439,9/29/2025 12:43
PR004410,CI019,DV068376,VILLA,LUXURY,2,8683,2029,LAUNCHED,LUXURY,RERA-163593,1/17/2026 17:41
PR004411,CI053,DV212753,VILLA,COMMERCIAL,1,4961,2025,LAUNCHED,BASIC,RERA-871106,3/6/2025 4:24
PR004412,CI064,DV095771,PLOT,COMMERCIAL,1,1266,2026,LAUNCHED,BASIC,RERA-119700,1/20/2026 2:01
PR004413,CI103,DV269722,OFFICE,PREMIUM,5,2650,2026,READY,STANDARD,RERA-669599,5/22/2025 12:24
PR004414,CI005,DV129525,VILLA,PREMIUM,5,2344,2030,LAUNCHED,STANDARD,RERA-512193,9/21/2025 16:43
PR004415,CI052,DV172895,OFFICE,MID,0,1892,2026,UNDER_CONSTRUCTION,LUXURY,RERA-809694,4/25/2025 0:00
PR004416,CI037,DV032613,PLOT,MID,0,4859,2025,READY,BASIC,RERA-370291,1/1/2026 11:40
PR004417,CI012,DV271704,APARTMENT,AFFORDABLE,3,2671,2026,READY,STANDARD,RERA-745928,6/17/2025 17:57
PR004418,CI101,DV196443,PLOT,LUXURY,2,2998,2027,LAUNCHED,BASIC,RERA-584600,12/1/2025 12:50
PR004419,CI031,DV003074,OFFICE,AFFORDABLE,5,6028,2028,READY,PREMIUM,RERA-419708,10/27/2025 20:06
PR004420,CI022,DV073326,RETAIL,COMMERCIAL,2,1437,2025,LAUNCHED,BASIC,RERA-906848,3/1/2025 22:25
PR004421,CI095,DV246597,PLOT,COMMERCIAL,4,2959,2026,LAUNCHED,STANDARD,RERA-709468,9/5/2025 14:52
PR004422,CI019,DV290374,RETAIL,ULTRA,0,7035,2027,READY,PREMIUM,RERA-771962,4/22/2025 15:42
PR004423,CI089,DV177316,APARTMENT,MID,1,4593,2030,LAUNCHED,BASIC,RERA-806557,7/17/2025 14:48
PR004424,CI020,DV187003,PLOT,COMMERCIAL,3,7879,2025,UNDER_CONSTRUCTION,STANDARD,RERA-963092,1/14/2026 23:59
PR004425,CI087,DV175327,RETAIL,PREMIUM,0,7392,2027,UNDER_CONSTRUCTION,LUXURY,RERA-469901,7/11/2025 8:53
PR004426,CI045,DV215492,OFFICE,LUXURY,5,1067,2030,UNDER_CONSTRUCTION,PREMIUM,RERA-523523,11/11/2025 6:57
PR004427,CI045,DV214010,RETAIL,MID,0,1325,2030,UNDER_CONSTRUCTION,STANDARD,RERA-669815,1/24/2026 3:10
PR004428,CI035,DV122755,RETAIL,PREMIUM,1,6491,2026,LAUNCHED,STANDARD,RERA-148279,11/1/2025 22:00
PR004429,CI048,DV221878,RETAIL,COMMERCIAL,0,4051,2026,READY,STANDARD,RERA-374524,11/23/2025 21:06
PR004430,CI047,DV152320,APARTMENT,PREMIUM,2,3208,2027,LAUNCHED,PREMIUM,RERA-184428,8/13/2025 13:48
PR004431,CI095,DV119747,PLOT,COMMERCIAL,3,5959,2028,UNDER_CONSTRUCTION,PREMIUM,RERA-497879,10/31/2025 2:02
PR004432,CI013,DV133641,VILLA,LUXURY,4,7470,2028,READY,LUXURY,RERA-195559,5/16/2025 23:21
PR004433,CI052,DV247733,PLOT,LUXURY,5,4278,2030,UNDER_CONSTRUCTION,PREMIUM,RERA-105655,2/11/2025 22:17
PR004434,CI052,DV050753,OFFICE,PREMIUM,1,6992,2028,UNDER_CONSTRUCTION,LUXURY,RERA-129954,2/24/2025 23:23
PR004435,CI001,DV115927,VILLA,PREMIUM,1,646,2030,READY,PREMIUM,RERA-822315,3/19/2025 14:37
PR004436,CI047,DV235945,INDUSTRIAL,LUXURY,1,2927,2026,LAUNCHED,STANDARD,RERA-879179,4/23/2025 5:41
PR004437,CI020,DV280997,VILLA,AFFORDABLE,3,1240,2029,LAUNCHED,BASIC,RERA-962124,2/25/2025 15:13
PR004438,CI052,DV168778,RETAIL,MID,1,8702,2027,UNDER_CONSTRUCTION,STANDARD,RERA-878846,11/5/2025 21:57
PR004439,CI082,DV117451,OFFICE,PREMIUM,1,5979,2028,UNDER_CONSTRUCTION,STANDARD,RERA-938278,1/3/2026 15:38
PR004440,CI005,DV247269,VILLA,MID,3,4316,2026,LAUNCHED,PREMIUM,RERA-700657,6/3/2025 2:48
PR004441,CI081,DV104197,APARTMENT,COMMERCIAL,1,8482,2026,UNDER_CONSTRUCTION,STANDARD,RERA-922923,7/4/2025 1:00
PR004442,CI084,DV176869,VILLA,MID,1,3371,2027,READY,LUXURY,RERA-671711,11/16/2025 0:17
PR004443,CI047,DV285238,APARTMENT,PREMIUM,5,5830,2029,UNDER_CONSTRUCTION,BASIC,RERA-702172,4/23/2025 23:33
PR004444,CI075,DV145119,PLOT,COMMERCIAL,5,3885,2028,LAUNCHED,BASIC,RERA-215357,6/20/2025 3:25
PR004445,CI096,DV021630,OFFICE,PREMIUM,1,6319,2027,LAUNCHED,LUXURY,RERA-622431,5/4/2025 6:21
PR004446,CI077,DV299872,PLOT,AFFORDABLE,3,1390,2029,READY,PREMIUM,RERA-764540,5/27/2025 2:23
PR004447,CI096,DV052522,PLOT,LUXURY,1,8239,2030,LAUNCHED,PREMIUM,RERA-107280,2/9/2025 17:28
PR004448,CI021,DV254804,VILLA,LUXURY,2,3419,2026,UNDER_CONSTRUCTION,LUXURY,RERA-136550,5/29/2025 17:23
PR004449,CI071,DV137840,RETAIL,COMMERCIAL,0,871,2029,UNDER_CONSTRUCTION,BASIC,RERA-708559,5/27/2025 9:23
PR004450,CI086,DV228346,VILLA,LUXURY,5,6167,2030,LAUNCHED,LUXURY,RERA-979798,11/2/2025 20:00
PR004451,CI012,DV083845,RETAIL,PREMIUM,3,6541,2027,UNDER_CONSTRUCTION,PREMIUM,RERA-592004,4/28/2025 5:13
PR004452,CI025,DV095671,VILLA,MID,5,3083,2028,UNDER_CONSTRUCTION,LUXURY,RERA-829086,10/2/2025 18:01
PR004453,CI064,DV051841,RETAIL,AFFORDABLE,5,649,2026,UNDER_CONSTRUCTION,PREMIUM,RERA-706492,7/10/2025 12:29
PR004454,CI050,DV058295,APARTMENT,LUXURY,0,7760,2029,READY,LUXURY,RERA-857948,8/14/2025 6:48
PR004455,CI099,DV172578,OFFICE,AFFORDABLE,2,4384,2026,UNDER_CONSTRUCTION,LUXURY,RERA-290349,6/24/2025 1:31
PR004456,CI099,DV136047,RETAIL,MID,4,8152,2027,LAUNCHED,LUXURY,RERA-550147,6/9/2025 16:51
PR004457,CI010,DV027841,PLOT,MID,0,5330,2030,LAUNCHED,STANDARD,RERA-911108,3/14/2025 7:42
PR004458,CI094,DV283183,APARTMENT,LUXURY,1,4741,2026,LAUNCHED,PREMIUM,RERA-490041,1/15/2026 6:20
PR004459,CI037,DV168989,VILLA,COMMERCIAL,5,1173,2025,READY,PREMIUM,RERA-815792,7/4/2025 19:28
PR004460,CI025,DV229641,INDUSTRIAL,PREMIUM,4,8910,2025,LAUNCHED,STANDARD,RERA-904145,9/16/2025 2:28
PR004461,CI049,DV157648,VILLA,MID,3,5005,2029,UNDER_CONSTRUCTION,BASIC,RERA-921138,6/25/2025 7:56
PR004462,CI047,DV081419,OFFICE,MID,2,557,2026,LAUNCHED,STANDARD,RERA-934617,5/2/2025 12:21
PR004463,CI062,DV248758,OFFICE,LUXURY,1,6261,2029,LAUNCHED,BASIC,RERA-526201,8/17/2025 10:44
PR004464,CI044,DV290005,RETAIL,PREMIUM,3,5767,2030,UNDER_CONSTRUCTION,LUXURY,RERA-968845,8/14/2025 5:56
PR004465,CI087,DV275431,OFFICE,AFFORDABLE,3,958,2029,READY,PREMIUM,RERA-952173,11/7/2025 4:27
PR004466,CI020,DV202649,VILLA,PREMIUM,0,3848,2025,READY,STANDARD,RERA-106781,7/25/2025 22:55
PR004467,CI088,DV290211,VILLA,PREMIUM,3,4377,2028,LAUNCHED,PREMIUM,RERA-142216,6/2/2025 0:39
PR004468,CI059,DV287830,APARTMENT,COMMERCIAL,1,7160,2030,LAUNCHED,STANDARD,RERA-633118,12/17/2025 17:32
PR004469,CI093,DV108226,OFFICE,MID,4,6584,2029,READY,PREMIUM,RERA-622646,2/18/2025 16:01
PR004470,CI099,DV083745,RETAIL,COMMERCIAL,1,7167,2027,LAUNCHED,BASIC,RERA-234548,3/17/2025 14:57
PR004471,CI098,DV165657,RETAIL,AFFORDABLE,4,5264,2025,READY,PREMIUM,RERA-578462,10/19/2025 13:09
PR004472,CI025,DV286991,PLOT,MID,3,2393,2029,UNDER_CONSTRUCTION,STANDARD,RERA-190001,6/30/2025 17:35
PR004473,CI050,DV085564,APARTMENT,MID,0,5217,2029,READY,BASIC,RERA-951813,8/1/2025 15:58
PR004474,CI071,DV158812,VILLA,PREMIUM,4,4425,2028,LAUNCHED,PREMIUM,RERA-701933,12/29/2025 10:46
PR004475,CI024,DV006239,OFFICE,PREMIUM,4,7564,2029,UNDER_CONSTRUCTION,LUXURY,RERA-522367,5/23/2025 23:03
PR004476,CI087,DV255668,RETAIL,COMMERCIAL,4,4742,2029,READY,LUXURY,RERA-897005,10/28/2025 8:33
PR004477,CI064,DV040233,RETAIL,PREMIUM,2,6807,2027,READY,PREMIUM,RERA-415430,6/11/2025 15:09
PR004478,CI079,DV220020,VILLA,MID,1,8148,2027,UNDER_CONSTRUCTION,BASIC,RERA-545398,6/28/2025 4:44
PR004479,CI029,DV194679,VILLA,MID,2,3151,2025,LAUNCHED,PREMIUM,RERA-191226,1/21/2026 4:54
PR004480,CI097,DV159254,OFFICE,COMMERCIAL,2,4014,2030,UNDER_CONSTRUCTION,LUXURY,RERA-401925,3/9/2025 11:13
PR004481,CI046,DV053769,VILLA,PREMIUM,1,4253,2025,READY,LUXURY,RERA-675183,5/24/2025 22:21
PR004482,CI045,DV097467,VILLA,MID,5,1265,2029,LAUNCHED,LUXURY,RERA-700582,5/30/2025 12:35
PR004483,CI022,DV106617,OFFICE,PREMIUM,5,7657,2025,READY,BASIC,RERA-377446,7/2/2025 11:37
PR004484,CI079,DV028570,PLOT,COMMERCIAL,2,5061,2029,UNDER_CONSTRUCTION,STANDARD,RERA-628336,9/30/2025 10:10
PR004485,CI072,DV297974,RETAIL,LUXURY,0,2299,2028,UNDER_CONSTRUCTION,LUXURY,RERA-850504,3/11/2025 16:09
PR004486,CI023,DV136977,PLOT,COMMERCIAL,4,3170,2029,UNDER_CONSTRUCTION,PREMIUM,RERA-953588,8/12/2025 11:26
PR004487,CI006,DV014290,PLOT,LUXURY,4,4724,2029,UNDER_CONSTRUCTION,STANDARD,RERA-841234,7/13/2025 3:49
PR004488,CI014,DV193690,PLOT,PREMIUM,1,4695,2026,LAUNCHED,PREMIUM,RERA-375453,1/23/2026 0:01
PR004489,CI088,DV209582,VILLA,LUXURY,3,3618,2025,LAUNCHED,LUXURY,RERA-198248,12/8/2025 12:52
PR004490,CI083,DV210971,VILLA,LUXURY,1,6930,2030,LAUNCHED,STANDARD,RERA-136144,11/19/2025 22:42
PR004491,CI053,DV042670,OFFICE,AFFORDABLE,0,3154,2025,UNDER_CONSTRUCTION,PREMIUM,RERA-608951,7/30/2025 11:27
PR004492,CI096,DV138341,PLOT,MID,4,3243,2027,UNDER_CONSTRUCTION,STANDARD,RERA-557408,3/20/2025 5:36
PR004493,CI063,DV072544,PLOT,COMMERCIAL,3,1811,2025,LAUNCHED,LUXURY,RERA-791006,3/23/2025 10:43
PR004494,CI003,DV014750,APARTMENT,AFFORDABLE,2,5665,2025,READY,PREMIUM,RERA-717790,10/20/2025 21:55
PR004495,CI083,DV113444,APARTMENT,MID,5,1979,2027,UNDER_CONSTRUCTION,BASIC,RERA-289778,6/12/2025 21:13
PR004496,CI080,DV259278,VILLA,AFFORDABLE,5,3954,2025,READY,PREMIUM,RERA-546634,12/30/2025 10:59
PR004497,CI048,DV026454,PLOT,LUXURY,3,5405,2029,UNDER_CONSTRUCTION,LUXURY,RERA-288562,12/15/2025 17:51
PR004498,CI017,DV106148,RETAIL,PREMIUM,2,8636,2028,LAUNCHED,STANDARD,RERA-303879,3/17/2025 14:48
PR004499,CI005,DV191952,APARTMENT,AFFORDABLE,5,5812,2027,LAUNCHED,BASIC,RERA-458270,10/10/2025 17:02
PR004500,CI066,DV017794,OFFICE,PREMIUM,0,4354,2029,UNDER_CONSTRUCTION,BASIC,RERA-603054,7/2/2025 23:41
PR004501,CI096,DV268194,PLOT,AFFORDABLE,5,7666,2025,LAUNCHED,STANDARD,RERA-551761,11/4/2025 23:14
PR004502,CI027,DV046220,RETAIL,AFFORDABLE,0,2623,2027,READY,PREMIUM,RERA-783445,3/23/2025 3:12
PR004503,CI039,DV221891,APARTMENT,MID,2,7318,2029,READY,PREMIUM,RERA-372572,9/30/2025 13:08
PR004504,CI030,DV124385,RETAIL,MID,0,4615,2027,READY,BASIC,RERA-292523,6/28/2025 16:28
PR004505,CI053,DV082033,RETAIL,PREMIUM,4,8375,2028,UNDER_CONSTRUCTION,BASIC,RERA-616602,2/15/2025 3:30
PR004506,CI003,DV180787,OFFICE,MID,0,7337,2029,UNDER_CONSTRUCTION,LUXURY,RERA-319527,3/13/2025 10:22
PR004507,CI005,DV013474,RETAIL,MID,0,3640,2028,UNDER_CONSTRUCTION,STANDARD,RERA-583051,2/20/2025 7:52
PR004508,CI005,DV120452,APARTMENT,PREMIUM,4,7406,2028,UNDER_CONSTRUCTION,PREMIUM,RERA-186257,8/20/2025 22:31
PR004509,CI063,DV076593,RETAIL,LUXURY,2,4885,2030,READY,STANDARD,RERA-813490,3/15/2025 13:10
PR004510,CI091,DV064459,PLOT,AFFORDABLE,3,8401,2026,UNDER_CONSTRUCTION,PREMIUM,RERA-863019,11/1/2025 7:38
PR004511,CI096,DV213480,RETAIL,AFFORDABLE,3,5607,2029,READY,STANDARD,RERA-827443,4/3/2025 14:56
PR004512,CI084,DV206926,PLOT,COMMERCIAL,2,6164,2026,LAUNCHED,BASIC,RERA-987941,6/9/2025 7:44
PR004513,CI006,DV095540,OFFICE,LUXURY,2,8571,2028,UNDER_CONSTRUCTION,STANDARD,RERA-332130,9/28/2025 11:39
PR004514,CI061,DV082680,APARTMENT,PREMIUM,4,7188,2030,LAUNCHED,PREMIUM,RERA-998525,11/10/2025 5:29
PR004515,CI004,DV044701,APARTMENT,PREMIUM,3,670,2025,LAUNCHED,LUXURY,RERA-626710,3/1/2025 21:08
PR004516,CI048,DV103477,PLOT,COMMERCIAL,3,2982,2025,READY,BASIC,RERA-544378,2/14/2025 11:04
PR004517,CI044,DV085162,OFFICE,LUXURY,1,4942,2025,UNDER_CONSTRUCTION,BASIC,RERA-605369,5/19/2025 5:33
PR004518,CI005,DV273797,VILLA,AFFORDABLE,3,787,2026,UNDER_CONSTRUCTION,LUXURY,RERA-829292,3/24/2025 17:51
PR004519,CI092,DV065722,OFFICE,PREMIUM,4,8893,2030,LAUNCHED,BASIC,RERA-468527,3/25/2025 19:54
PR004520,CI057,DV211882,VILLA,COMMERCIAL,5,5947,2030,LAUNCHED,STANDARD,RERA-728033,8/31/2025 1:09
PR004521,CI100,DV292053,VILLA,COMMERCIAL,4,4926,2030,UNDER_CONSTRUCTION,BASIC,RERA-977167,5/22/2025 20:28
PR004522,CI083,DV105416,VILLA,MID,1,1438,2025,READY,STANDARD,RERA-999940,1/27/2026 7:52
PR004523,CI036,DV145436,APARTMENT,COMMERCIAL,2,2150,2028,LAUNCHED,LUXURY,RERA-176155,6/22/2025 9:13
PR004524,CI004,DV275298,RETAIL,COMMERCIAL,0,5550,2028,UNDER_CONSTRUCTION,STANDARD,RERA-399267,8/29/2025 14:08
PR004525,CI038,DV090750,PLOT,PREMIUM,5,3480,2025,UNDER_CONSTRUCTION,LUXURY,RERA-754563,7/5/2025 16:47
PR004526,CI036,DV166210,VILLA,LUXURY,3,7119,2028,UNDER_CONSTRUCTION,STANDARD,RERA-608131,9/30/2025 11:57
PR004527,CI086,DV232576,APARTMENT,AFFORDABLE,3,2756,2026,LAUNCHED,PREMIUM,RERA-852313,6/23/2025 1:37
PR004528,CI001,DV209767,OFFICE,PREMIUM,2,6120,2027,LAUNCHED,PREMIUM,RERA-388107,11/28/2025 17:19
PR004529,CI050,DV294124,OFFICE,PREMIUM,1,8715,2028,LAUNCHED,BASIC,RERA-906318,11/4/2025 22:43
PR004530,CI056,DV294607,RETAIL,LUXURY,3,3311,2025,UNDER_CONSTRUCTION,BASIC,RERA-902093,2/14/2025 11:53
PR004531,CI077,DV084674,VILLA,LUXURY,3,8399,2026,LAUNCHED,LUXURY,RERA-646226,4/7/2025 15:51
PR004532,CI080,DV096363,OFFICE,PREMIUM,1,5121,2030,UNDER_CONSTRUCTION,BASIC,RERA-646248,11/13/2025 21:48
PR004533,CI038,DV278698,OFFICE,PREMIUM,3,3785,2028,LAUNCHED,BASIC,RERA-965855,6/9/2025 12:55
PR004534,CI018,DV060289,APARTMENT,MID,3BHK,3344,2027,UNDER_CONSTRUCTION,BASIC,RERA-528850,5/14/2025 3:41
PR004535,CI101,DV205522,APARTMENT,LUXURY,3,-500,2026,UNDER_CONSTRUCTION,STANDARD,RERA-823573,5/8/2025 13:52
PR004536,CI072,DV275768,APARTMENT,COMMERCIAL,4,6723,2025,UNDER_CONSTRUCTION,LUXURY,RERA-396462,8/5/2025 13:27
PR004537,CI048,DV000997,RETAIL,AFFORDABLE,4,6929,2028,UNDER_CONSTRUCTION,BASIC,RERA-233931,10/13/2025 6:15
PR004538,CI082,DV010573,PLOT,LUXURY,5,5379,2028,LAUNCHED,STANDARD,RERA-932436,8/15/2025 21:57
PR004539,CI006,DV062612,RETAIL,AFFORDABLE,0,1282,2025,UNDER_CONSTRUCTION,BASIC,RERA-526917,3/22/2025 0:22
PR004540,CI077,DV044766,PLOT,AFFORDABLE,2,3329,2028,UNDER_CONSTRUCTION,LUXURY,RERA-963826,6/6/2025 2:53
PR004541,CI086,DV244371,VILLA,LUXURY,3,2734,2027,UNDER_CONSTRUCTION,BASIC,RERA-803680,2/1/2026 6:53
PR004542,CI004,DV066045,RETAIL,PREMIUM,3,2717,2026,UNDER_CONSTRUCTION,PREMIUM,RERA-467170,2/3/2025 17:07
PR004543,CI026,DV110304,APARTMENT,LUXURY,4,1343,2027,LAUNCHED,PREMIUM,RERA-388679,7/11/2025 5:42
PR004544,CI018,DV297871,PLOT,LUXURY,0,4684,2027,UNDER_CONSTRUCTION,PREMIUM,RERA-991323,3/14/2025 0:29
PR004545,CI008,DV263465,PLOT,COMMERCIAL,3,7030,2029,LAUNCHED,LUXURY,RERA-720045,11/22/2025 15:57
PR004546,CI069,DV013997,RETAIL,MID,0,7845,2026,LAUNCHED,PREMIUM,RERA-873195,3/14/2025 12:06
PR004547,CI038,DV061453,OFFICE,PREMIUM,4,5440,2028,UNDER_CONSTRUCTION,LUXURY,RERA-644538,11/23/2025 18:00
PR004548,CI014,DV099006,VILLA,AFFORDABLE,0,1474,2028,UNDER_CONSTRUCTION,LUXURY,RERA-659308,1/21/2026 6:40
PR004549,CI070,DV243783,PLOT,LUXURY,4,5665,2028,UNDER_CONSTRUCTION,STANDARD,RERA-419078,7/18/2025 7:31
PR004550,CI088,DV212232,APARTMENT,AFFORDABLE,1,7891,2026,LAUNCHED,BASIC,RERA-125133,3/31/2025 23:30
PR004551,CI012,DV193904,PLOT,MID,5,4839,2030,READY,LUXURY,RERA-110018,2/2/2026 10:39
PR004552,CI063,DV117615,APARTMENT,MID,1,5502,2026,READY,LUXURY,RERA-392043,12/15/2025 9:55
PR004553,CI062,DV158018,RETAIL,PREMIUM,3,5272,2028,READY,PREMIUM,RERA-342016,3/7/2025 19:45
PR004554,CI100,DV102392,APARTMENT,MID,0,2880,2030,READY,LUXURY,RERA-831876,8/28/2025 15:46
PR004555,CI023,DV239889,RETAIL,LUXURY,1,6394,2027,UNDER_CONSTRUCTION,BASIC,RERA-311580,3/3/2025 2:52
PR004556,CI033,DV077014,RETAIL,COMMERCIAL,4,4901,2025,UNDER_CONSTRUCTION,BASIC,RERA-855700,8/3/2025 2:08
PR004557,CI084,DV158866,OFFICE,AFFORDABLE,2,5776,2030,READY,BASIC,RERA-864647,6/15/2025 17:28
PR004558,CI098,DV197459,OFFICE,PREMIUM,2,5589,2026,LAUNCHED,STANDARD,RERA-270630,8/6/2025 17:28
PR004559,CI013,DV045018,PLOT,MID,1,3292,2030,UNDER_CONSTRUCTION,LUXURY,RERA-548092,7/15/2025 19:14
PR004560,CI036,DV091986,RETAIL,COMMERCIAL,2,4661,2025,LAUNCHED,STANDARD,RERA-908159,11/21/2025 13:52
PR004561,CI067,DV085837,OFFICE,AFFORDABLE,3,7332,2027,LAUNCHED,BASIC,RERA-309296,2/6/2025 10:03
PR004562,CI008,DV064694,OFFICE,PREMIUM,3,1027,2027,READY,STANDARD,RERA-711746,2/27/2025 13:46
PR004563,CI054,DV032617,OFFICE,COMMERCIAL,5,7935,2029,LAUNCHED,BASIC,RERA-470634,10/25/2025 16:01
PR004564,CI069,DV299976,OFFICE,AFFORDABLE,5,5716,2027,UNDER_CONSTRUCTION,BASIC,RERA-212591,5/14/2025 19:43
PR004565,CI025,DV074998,APARTMENT,AFFORDABLE,3,6228,2029,READY,STANDARD,RERA-951240,5/27/2025 6:57
PR004566,CI100,DV030806,APARTMENT,AFFORDABLE,3,1774,2030,READY,STANDARD,RERA-698390,5/4/2025 10:13
PR004567,CI016,DV047288,PLOT,AFFORDABLE,4,5000,2027,UNDER_CONSTRUCTION,PREMIUM,RERA-662197,12/27/2025 17:39
PR004568,CI062,DV120477,RETAIL,COMMERCIAL,1,2571,2030,READY,BASIC,RERA-609936,9/6/2025 3:04
PR004569,CI097,DV054277,APARTMENT,PREMIUM,0,1607,2026,LAUNCHED,PREMIUM,RERA-923072,12/31/2025 21:31
PR004570,CI072,DV281084,VILLA,PREMIUM,1,5345,2028,LAUNCHED,BASIC,RERA-399842,12/4/2025 18:31
PR004571,CI038,DV229579,APARTMENT,COMMERCIAL,0,2976,2027,READY,LUXURY,RERA-741101,3/3/2025 7:26
PR004572,CI093,DV072024,PLOT,AFFORDABLE,4,2876,2029,READY,PREMIUM,RERA-550900,5/1/2025 23:34
PR004573,CI068,DV085012,PLOT,AFFORDABLE,2,8505,2030,READY,PREMIUM,RERA-423727,3/13/2025 17:07
PR004574,CI046,DV138160,VILLA,AFFORDABLE,1,6916,2026,UNDER_CONSTRUCTION,STANDARD,RERA-290624,12/14/2025 7:50
PR004575,CI062,DV138774,PLOT,COMMERCIAL,4,8736,2027,LAUNCHED,STANDARD,RERA-749900,6/26/2025 1:17
PR004576,CI017,DV246922,OFFICE,PREMIUM,3,5249,2030,UNDER_CONSTRUCTION,LUXURY,RERA-682179,8/28/2025 12:42
PR004577,CI101,DV084287,PLOT,LUXURY,3,599,2030,READY,LUXURY,RERA-167489,4/14/2025 3:32
PR004578,CI038,DV237366,VILLA,AFFORDABLE,2,7025,2027,READY,PREMIUM,RERA-195242,3/13/2025 8:35
PR004579,CI098,DV288106,PLOT,COMMERCIAL,1,7945,2027,UNDER_CONSTRUCTION,STANDARD,RERA-968864,7/26/2025 18:34
PR004580,CI009,DV119803,RETAIL,PREMIUM,5,2215,2030,LAUNCHED,PREMIUM,RERA-215578,2/20/2025 16:24
PR004581,CI010,DV150504,APARTMENT,COMMERCIAL,4,5766,2025,UNDER_CONSTRUCTION,STANDARD,RERA-603884,2/16/2025 17:55
PR004582,CI057,DV087791,RETAIL,LUXURY,0,6329,2029,READY,STANDARD,RERA-469235,7/2/2025 4:50
PR004583,CI033,DV136856,APARTMENT,AFFORDABLE,3,4771,2026,READY,LUXURY,RERA-229021,4/7/2025 1:27
PR004584,CI003,DV149002,APARTMENT,AFFORDABLE,1,6918,2027,READY,STANDARD,RERA-807975,10/2/2025 20:56
PR004585,CI024,DV275720,PLOT,COMMERCIAL,3BHK,7974,2028,LAUNCHED,PREMIUM,RERA-539513,1/13/2026 20:08
PR004586,CI082,DV096928,VILLA,AFFORDABLE,1,3948,2029,READY,BASIC,RERA-711445,3/24/2025 14:07
PR004587,CI036,DV137531,PLOT,LUXURY,4,6587,2029,LAUNCHED,PREMIUM,RERA-542995,9/2/2025 7:23
PR004588,CI084,DV008306,RETAIL,MID,1,610,2030,UNDER_CONSTRUCTION,PREMIUM,RERA-606295,2/22/2025 8:27
PR004589,CI010,DV177787,PLOT,COMMERCIAL,5,7972,2029,LAUNCHED,LUXURY,RERA-663552,3/18/2025 21:09
PR004590,CI031,DV226794,APARTMENT,COMMERCIAL,2,7960,2029,LAUNCHED,PREMIUM,RERA-170866,5/24/2025 13:16
PR004591,CI038,DV041242,OFFICE,LUXURY,1,4584,2025,READY,LUXURY,RERA-972658,6/20/2025 23:02
PR004592,CI082,DV028532,APARTMENT,PREMIUM,2,1329,2030,LAUNCHED,LUXURY,RERA-903513,4/5/2025 12:22
PR004593,CI073,DV229496,APARTMENT,COMMERCIAL,3,6103,2026,UNDER_CONSTRUCTION,LUXURY,RERA-222586,10/12/2025 14:21
PR004594,CI048,DV016657,RETAIL,AFFORDABLE,0,2721,2029,UNDER_CONSTRUCTION,PREMIUM,RERA-351348,1/14/2026 18:28
PR004595,CI089,DV213312,APARTMENT,PREMIUM,2,8594,2028,LAUNCHED,LUXURY,RERA-886211,9/24/2025 22:29
PR004596,CI005,DV254294,APARTMENT,COMMERCIAL,5,7198,2029,LAUNCHED,LUXURY,RERA-201613,9/16/2025 20:55
PR004597,CI014,DV001626,APARTMENT,MID,5,2696,2030,LAUNCHED,LUXURY,RERA-873187,10/28/2025 10:09
PR004598,CI023,DV186667,APARTMENT,PREMIUM,3,5927,2025,READY,BASIC,RERA-251558,12/23/2025 23:06
PR004599,CI045,DV016032,RETAIL,PREMIUM,0,8184,2025,LAUNCHED,LUXURY,RERA-826132,10/9/2025 9:52
PR004600,CI002,DV148497,OFFICE,AFFORDABLE,2,7027,2030,UNDER_CONSTRUCTION,BASIC,RERA-478220,2/16/2025 13:38
PR004601,CI042,DV089910,OFFICE,PREMIUM,2,5740,2029,READY,PREMIUM,RERA-299835,11/27/2025 2:52
PR004602,CI055,DV218938,OFFICE,COMMERCIAL,4,7241,2027,LAUNCHED,STANDARD,RERA-755473,8/19/2025 4:22
PR004603,CI073,DV189787,OFFICE,PREMIUM,4,5467,2027,UNDER_CONSTRUCTION,LUXURY,RERA-396787,9/12/2025 22:36
PR004604,CI033,DV219677,RETAIL,LUXURY,4,4530,2027,UNDER_CONSTRUCTION,STANDARD,RERA-686995,8/27/2025 6:32
PR004605,CI013,DV206649,APARTMENT,MID,1,5729,2027,READY,BASIC,RERA-263764,7/2/2025 1:54
PR004606,CI043,DV098326,VILLA,AFFORDABLE,0,784,2027,READY,BASIC,RERA-953496,8/1/2025 19:54
PR004607,CI036,DV017049,OFFICE,PREMIUM,5,3736,2026,UNDER_CONSTRUCTION,LUXURY,RERA-931202,6/19/2025 15:45
PR004608,CI092,DV074362,PLOT,AFFORDABLE,4,4662,2029,READY,BASIC,RERA-205271,10/9/2025 9:10
PR004609,CI069,DV114319,RETAIL,MID,0,8630,2026,LAUNCHED,LUXURY,RERA-878065,5/13/2025 17:52
