DEVELOPER_ID,DEVELOPER_NAME,HQ_COUNTRY,DEVELOPER_TIER,FOCUS_SEGMENT,HQ_CITY,HQ_STATE,STATUS,PARTNER_SINCE,UPDATED_AT
DV006023,Raheja Developers,India,Tier-1,Luxury,Chennai,TN,ACTIVE,7/22/2013,11/28/2026 17:06
DV006024,Oberoi Realty,India,Tier-1,Luxury,Pune,MH,INACTIVE,9/25/2007,5/25/2026 7:44
DV006025,Godrej Properties,India,Tier-2,Luxury,Chennai,TN,ACTIVE,5/14/2007,1/22/2026 12:29
DV006026,Puravankara,India,Tier-2,Premium,Pune,MH,ACTIVE,1/31/2009,9/11/2026 2:35
DV006027,Godrej Properties,India,Tier-2,Mid,Mumbai,MH,ACTIVE,12/14/2008,9/13/2026 8:37
DV006028,Oberoi Realty,India,Tier-2,Mid,Chennai,TN,ACTIVE,7/26/2014,9/19/2026 16:21
DV006029,Puravankara,India,Tier-2,Premium,Delhi,DL,INACTIVE,12/20/2011,10/6/2026 15:26
DV006030,Hiranandani,India,Tier-2,Premium,Pune,MH,INACTIVE,12/19/2018,1/15/2026 22:36
DV006031,Shapoorji Pallonji,India,Tier-1,Luxury,Hyderabad,TS,INACTIVE,4/12/2019,2/17/2026 18:41
DV006032,Godrej Properties,India,Tier-1,Affordable,Hyderabad,TS,INACTIVE,3/13/2007,1/27/2026 21:23
DV006033,Tata Housing,India,Tier-1,Luxury,Mumbai,MH,ACTIVE,9/19/2015,1/12/2026 5:55
DV006034,Tata Housing,India,Tier-1,Luxury,Pune,MH,INACTIVE,10/30/2010,3/21/2026 23:14
DV006035,Tata Housing,India,Tier-2,Premium,Gurugram,HR,INACTIVE,2/9/2011,9/19/2026 23:58
DV006036,Mahindra Lifespaces,India,Tier-2,Luxury,Noida,UP,ACTIVE,10/16/2012,10/27/2026 10:44
DV006037,Mahindra Lifespaces,India,Tier-2,Mid,Pune,MH,ACTIVE,12/31/2020,3/21/2026 6:37
DV006038,Raheja Developers,India,Tier-1,Premium,Mumbai,MH,ACTIVE,2/1/2009,6/8/2026 23:31
DV006039,Prestige Group,India,Tier-2,Premium,Bengaluru,KA,INACTIVE,7/28/2010,12/8/2026 15:16
DV006040,Prestige Group,India,Tier-1,Affordable,Mumbai,MH,ACTIVE,12/7/2015,5/10/2026 3:03
DV006041,Godrej Properties,India,Tier-2,Premium,Kolkata,WB,ACTIVE,11/25/2007,7/25/2026 1:52
DV006042,DLF,India,Tier-2,Affordable,Kolkata,WB,INACTIVE,4/3/2006,3/16/2026 16:43
DV006043,Embassy Group,India,Tier-1,Premium,Hyderabad,TS,ACTIVE,3/4/2016,2/5/2026 0:04
DV006044,Brigade Group,India,Tier-1,Mid,Gurugram,HR,ACTIVE,2/19/2016,6/13/2026 10:30
DV006045,TVS Emerald,India,Tier-1,Premium,Chennai,TN,ACTIVE,11/3/2018,12/11/2026 12:32
DV006046,Godrej Properties,India,Tier-1,Affordable,Hyderabad,TS,ACTIVE,8/16/2014,3/4/2026 19:03
DV006047,DLF,India,Tier-1,Luxury,Gurugram,HR,ACTIVE,10/25/2011,2/14/2026 11:36
DV006048,Shapoorji Pallonji,India,Tier-2,Luxury,Kolkata,WB,ACTIVE,6/3/2008,9/6/2026 23:10
DV006049,Puravankara,India,Tier-1,Premium,Noida,UP,ACTIVE,3/6/2007,6/18/2026 19:00
DV006050,Hiranandani,India,Tier-1,Luxury,Pune,MH,INACTIVE,2/10/2017,9/1/2026 11:37
DV006051,DLF,India,Tier-1,Premium,Noida,UP,ACTIVE,12/29/2020,4/5/2026 23:41
DV006052,Puravankara,India,Tier-2,Affordable,Gurugram,HR,INACTIVE,4/29/2008,10/16/2026 3:22
DV006053,Prestige Group,India,Tier-2,Mid,Hyderabad,TS,ACTIVE,3/9/2019,7/31/2026 1:12
DV006054,Runwal Group,India,Tier-2,Affordable,Mumbai,MH,ACTIVE,10/5/2017,4/29/2026 7:32
DV006055,Embassy Group,India,Tier-2,Premium,Delhi,DL,INACTIVE,4/10/2020,1/16/2026 22:13
DV006056,Prestige Group,India,Tier-1,Premium,Delhi,DL,INACTIVE,12/23/2011,11/17/2026 19:09
DV006057,Runwal Group,India,Tier-1,Premium,Kolkata,WB,INACTIVE,9/28/2016,3/28/2026 15:17
DV006058,Kolte Patil,India,Tier-2,Mid,Gurugram,HR,INACTIVE,9/13/2016,5/21/2026 13:40
DV006059,Runwal Group,India,Tier-2,Mid,Gurugram,HR,INACTIVE,4/20/2016,8/16/2026 14:39
DV006060,Godrej Properties,India,Tier-1,Mid,Gurugram,HR,INACTIVE,7/23/2014,6/6/2026 9:54
DV006061,Brigade Group,India,Tier-2,Affordable,Pune,MH,ACTIVE,11/21/2008,9/26/2026 5:18
DV006062,Puravankara,India,Tier-1,Affordable,Chennai,TN,ACTIVE,5/6/2016,10/28/2026 13:15
DV006063,TVS Emerald,India,Tier-2,Mid,Bengaluru,KA,ACTIVE,2/10/2005,8/2/2026 23:17
DV006064,Kolte Patil,India,Tier-2,Affordable,Delhi,DL,ACTIVE,7/31/2005,6/11/2026 4:25
DV006065,Kolte Patil,India,Tier-2,Mid,Chennai,TN,ACTIVE,8/12/2016,4/22/2026 2:00
DV006066,Sobha,India,Tier-1,Affordable,Pune,MH,INACTIVE,6/9/2019,2/10/2026 16:21
DV006067,Raheja Developers,India,Tier-1,Mid,Mumbai,MH,ACTIVE,12/15/2017,8/27/2026 0:37
DV006068,Embassy Group,India,Tier-2,Luxury,Bengaluru,KA,INACTIVE,10/24/2015,8/3/2026 0:35
DV006069,TVS Emerald,India,Tier-2,Mid,Kolkata,WB,INACTIVE,5/23/2010,3/6/2026 5:59
DV006070,Embassy Group,India,Tier-2,Mid,Chennai,TN,ACTIVE,4/24/2020,10/26/2026 17:13
DV006071,Lodha Group,India,Tier-2,Mid,Pune,MH,INACTIVE,4/1/2017,7/4/2026 2:35
DV006072,DLF,India,Tier-1,Premium,Chennai,TN,INACTIVE,1/25/2006,12/13/2026 11:24
DV006073,Puravankara,India,Tier-2,Affordable,Delhi,DL,ACTIVE,3/14/2007,2/4/2026 18:34
DV006074,Oberoi Realty,India,Tier-1,Premium,Mumbai,MH,INACTIVE,3/1/2010,3/13/2026 10:33
DV006075,Hiranandani,India,Tier-2,Luxury,Pune,MH,INACTIVE,12/9/2014,6/5/2026 22:38
DV006076,Kolte Patil,India,Tier-1,Mid,Hyderabad,TS,ACTIVE,1/30/2005,5/15/2026 11:10
DV006077,Mahindra Lifespaces,India,Tier-1,Affordable,Bengaluru,KA,ACTIVE,1/30/2017,5/28/2026 15:55
DV006078,Mahindra Lifespaces,India,Tier-2,Luxury,Kolkata,WB,INACTIVE,2/12/2020,4/12/2026 2:30
DV006079,Prestige Group,India,Tier-1,Mid,Mumbai,MH,INACTIVE,5/30/2016,9/2/2026 13:14
DV006080,TVS Emerald,India,Tier-1,Affordable,Chennai,TN,ACTIVE,1/6/2015,12/1/2026 9:50
DV006081,Shapoorji Pallonji,India,Tier-1,Premium,Bengaluru,KA,INACTIVE,12/16/2010,10/9/2026 3:23
DV006082,TVS Emerald,India,Tier-2,Premium,Mumbai,MH,ACTIVE,6/5/2007,3/13/2026 21:22
DV006083,DLF,India,Tier-2,Affordable,Chennai,TN,INACTIVE,7/16/2016,4/24/2026 13:21
DV006084,Kolte Patil,India,Tier-2,Affordable,Pune,MH,INACTIVE,9/13/2019,9/2/2026 13:31
DV006085,Brigade Group,India,Tier-2,Mid,Kolkata,WB,ACTIVE,11/17/2007,1/7/2026 5:37
DV006086,TVS Emerald,India,Tier-2,Mid,Chennai,TN,INACTIVE,2/21/2019,2/27/2026 20:32
DV006087,Mahindra Lifespaces,India,Tier-2,Affordable,Hyderabad,TS,ACTIVE,8/7/2006,5/31/2026 17:25
DV006088,DLF,India,Tier-1,Premium,Hyderabad,TS,INACTIVE,5/6/2012,1/20/2026 20:47
DV006089,Lodha Group,India,Tier-1,Premium,Bengaluru,KA,ACTIVE,8/25/2015,7/15/2026 8:00
DV006090,Hiranandani,India,Tier-1,Premium,Hyderabad,TS,ACTIVE,3/2/2011,10/13/2026 14:18
DV006091,DLF,India,Tier-1,Affordable,Bengaluru,KA,INACTIVE,1/14/2007,6/17/2026 10:16
DV006092,Tata Housing,India,Tier-1,Premium,Pune,MH,INACTIVE,7/11/2010,7/24/2026 22:45
DV006093,DLF,India,Tier-1,Mid,Delhi,DL,ACTIVE,12/16/2020,1/27/2026 5:48
DV006094,Shapoorji Pallonji,India,Tier-2,Mid,Bengaluru,KA,INACTIVE,7/12/2020,4/9/2026 10:36
DV006095,Hiranandani,India,Tier-2,Premium,Noida,UP,ACTIVE,12/11/2010,8/7/2026 22:55
DV006096,Brigade Group,India,Tier-1,Affordable,Pune,MH,INACTIVE,6/12/2009,7/20/2026 20:41
DV006097,Raheja Developers,India,Tier-1,Premium,Chennai,TN,INACTIVE,12/5/2015,4/17/2026 19:43
DV006098,Mahindra Lifespaces,India,Tier-1,Affordable,Gurugram,HR,ACTIVE,10/3/2016,1/16/2026 12:12
DV006099,Lodha Group,India,Tier-1,Affordable,Delhi,DL,INACTIVE,8/10/2020,10/29/2026 21:15
DV006100,Phoenix Mills,India,Tier-1,Premium,Mumbai,MH,INACTIVE,11/13/2010,5/2/2026 20:47
DV006101,Hiranandani,India,Tier-2,Premium,Hyderabad,TS,ACTIVE,9/9/2020,4/1/2026 9:10
DV006102,Mahindra Lifespaces,India,Tier-1,Luxury,Kolkata,WB,ACTIVE,12/12/2009,5/18/2026 15:56
DV006103,Mahindra Lifespaces,India,Tier-2,Mid,Delhi,DL,INACTIVE,3/6/2018,3/2/2026 16:00
DV006104,Mahindra Lifespaces,India,Tier-1,Affordable,Mumbai,MH,ACTIVE,7/31/2012,2/15/2026 13:20
DV006105,Phoenix Mills,India,Tier-1,Affordable,Kolkata,WB,ACTIVE,12/7/2013,9/22/2026 2:26
DV006106,Shapoorji Pallonji,India,Tier-2,Luxury,Gurugram,HR,ACTIVE,6/26/2011,3/3/2026 13:00
DV006107,Runwal Group,India,Tier-2,Mid,Hyderabad,TS,ACTIVE,10/15/2014,2/20/2026 17:57
DV006108,Raheja Developers,India,Tier-2,Affordable,Hyderabad,TS,ACTIVE,12/22/2009,11/6/2026 0:36
DV006109,Godrej Properties,India,Tier-1,Affordable,Gurugram,HR,INACTIVE,1/3/2017,12/14/2026 13:19
DV006110,Shapoorji Pallonji,India,Tier-2,Premium,Kolkata,WB,INACTIVE,4/1/2008,9/5/2026 8:14
DV006111,Mahindra Lifespaces,India,Tier-2,Affordable,Hyderabad,TS,ACTIVE,12/15/2006,7/4/2026 9:02
DV006112,TVS Emerald,India,Tier-1,Luxury,Hyderabad,TS,INACTIVE,12/7/2020,11/4/2026 9:45
DV006113,Mahindra Lifespaces,India,Tier-1,Mid,Pune,MH,ACTIVE,6/20/2012,3/21/2026 0:21
DV006114,Hiranandani,India,Tier-2,Luxury,Gurugram,HR,ACTIVE,6/26/2006,10/26/2026 5:59
DV006115,Lodha Group,India,Tier-2,Affordable,Noida,UP,ACTIVE,10/27/2020,6/2/2026 0:14
DV006116,Brigade Group,India,Tier-1,Mid,Pune,MH,ACTIVE,3/16/2011,2/18/2026 23:29
DV006117,Tata Housing,India,Tier-1,Affordable,Pune,MH,ACTIVE,2/5/2009,5/28/2026 0:50
DV006118,Puravankara,India,Tier-1,Mid,Gurugram,HR,ACTIVE,3/29/2014,10/22/2026 18:36
DV006119,Godrej Properties,India,Tier-1,Premium,Mumbai,MH,INACTIVE,12/24/2011,11/1/2026 14:21
DV006120,Puravankara,India,Tier-1,Mid,Hyderabad,TS,INACTIVE,11/21/2012,1/15/2026 4:29
DV006121,Brigade Group,India,Tier-1,Mid,Mumbai,MH,INACTIVE,6/23/2013,3/15/2026 16:25
DV006122,Oberoi Realty,India,Tier-2,Affordable,Noida,UP,ACTIVE,8/6/2008,8/4/2026 14:43
DV006123,Kolte Patil,India,Tier-2,Mid,Noida,UP,INACTIVE,9/28/2009,11/13/2026 21:21
DV006124,Godrej Properties,India,Tier-1,Premium,Pune,MH,ACTIVE,9/6/2017,5/3/2026 6:20
DV006125,Kolte Patil,India,Tier-1,Luxury,Kolkata,WB,ACTIVE,4/27/2017,2/18/2026 16:03
DV006126,Godrej Properties,India,Tier-1,Luxury,Hyderabad,TS,ACTIVE,10/11/2019,2/17/2026 9:36
DV006127,Phoenix Mills,India,Tier-2,Affordable,Mumbai,MH,INACTIVE,9/8/2010,8/7/2026 7:44
DV006128,Phoenix Mills,India,Tier-2,Mid,Pune,MH,INACTIVE,3/5/2015,11/13/2026 5:07
DV006129,Brigade Group,India,Tier-1,Affordable,Mumbai,MH,ACTIVE,9/27/2017,10/19/2026 17:04
DV006130,Mahindra Lifespaces,India,Tier-2,Luxury,Pune,MH,INACTIVE,1/2/2012,11/30/2026 17:57
DV006131,Tata Housing,India,Tier-1,Affordable,Mumbai,MH,INACTIVE,2/21/2019,9/29/2026 9:15
DV006132,Lodha Group,India,Tier-1,Affordable,Chennai,TN,INACTIVE,6/29/2019,3/13/2026 3:00
DV006133,Mahindra Lifespaces,India,Tier-2,Premium,Bengaluru,KA,INACTIVE,12/16/2018,7/12/2026 22:03
DV006134,Hiranandani,India,Tier-2,Luxury,Hyderabad,TS,INACTIVE,3/20/2013,2/12/2026 0:41
DV006135,Raheja Developers,India,Tier-1,Affordable,Kolkata,WB,INACTIVE,8/28/2011,8/14/2026 2:21
DV006136,Oberoi Realty,India,Tier-1,Mid,Gurugram,HR,INACTIVE,8/16/2008,2/2/2026 4:38
DV006137,DLF,India,Tier-1,Luxury,Mumbai,MH,ACTIVE,11/17/2020,6/25/2026 15:45
DV006138,Prestige Group,India,Tier-1,Affordable,Noida,UP,ACTIVE,11/29/2015,5/14/2026 12:34
DV006139,Hiranandani,India,Tier-1,Premium,Bengaluru,KA,ACTIVE,8/17/2012,6/8/2026 23:42
DV006140,Kolte Patil,India,Tier-2,Affordable,Kolkata,WB,INACTIVE,9/3/2006,3/19/2026 8:38
DV006141,Brigade Group,India,Tier-1,Affordable,Delhi,DL,INACTIVE,8/19/2011,12/3/2026 21:00
DV006142,Embassy Group,India,Tier-2,Affordable,Chennai,TN,ACTIVE,1/10/2005,9/9/2026 5:40
DV006143,Oberoi Realty,India,Tier-2,Luxury,Gurugram,HR,INACTIVE,6/3/2005,3/5/2026 18:43
DV006144,Puravankara,India,Tier-1,Mid,Noida,UP,ACTIVE,7/19/2020,11/22/2026 1:20
DV006145,Raheja Developers,India,Tier-2,Premium,Hyderabad,TS,INACTIVE,12/19/2011,2/21/2026 21:11
DV006146,DLF,India,Tier-1,Mid,Pune,MH,ACTIVE,9/17/2009,8/30/2026 15:41
DV006147,Puravankara,India,Tier-2,Premium,Pune,MH,ACTIVE,1/20/2005,9/23/2026 15:24
DV006148,Godrej Properties,India,Tier-2,Affordable,Mumbai,MH,ACTIVE,4/16/2017,1/17/2026 2:23
DV006149,Raheja Developers,India,Tier-1,Luxury,Mumbai,MH,ACTIVE,8/11/2014,1/5/2026 3:37
DV006150,Runwal Group,India,Tier-2,Luxury,Delhi,DL,ACTIVE,9/27/2011,1/12/2026 10:32
DV006151,Oberoi Realty,India,Tier-1,Luxury,Mumbai,MH,INACTIVE,8/8/2007,11/21/2026 22:17
DV006152,TVS Emerald,India,Tier-2,Affordable,Kolkata,WB,INACTIVE,7/11/2018,7/14/2026 22:36
DV006153,Embassy Group,India,Tier-2,Luxury,Delhi,DL,INACTIVE,5/1/2005,4/16/2026 11:27
DV006154,Sobha,India,Tier-2,Affordable,Mumbai,MH,ACTIVE,10/18/2017,12/10/2026 20:27
DV006155,Runwal Group,India,Tier-2,Affordable,Chennai,TN,ACTIVE,3/31/2013,7/12/2026 15:45
DV006156,Oberoi Realty,India,Tier-1,Premium,Delhi,DL,INACTIVE,10/21/2007,10/20/2026 8:32
DV006157,Embassy Group,India,Tier-1,Luxury,Kolkata,WB,INACTIVE,4/26/2006,7/25/2026 0:28
DV006158,DLF,India,Tier-1,Mid,Chennai,TN,ACTIVE,11/20/2013,8/3/2026 9:36
DV006159,Brigade Group,India,Tier-2,Luxury,Kolkata,WB,ACTIVE,3/10/2010,9/21/2026 3:28
DV006160,Embassy Group,India,Tier-1,Mid,Chennai,TN,INACTIVE,3/16/2016,2/23/2026 22:14
DV006161,Tata Housing,India,Tier-1,Mid,Chennai,TN,ACTIVE,3/26/2010,5/21/2026 22:56
DV006162,Hiranandani,India,Tier-1,Affordable,Mumbai,MH,ACTIVE,11/21/2010,8/25/2026 18:38
DV006163,Hiranandani,India,Tier-2,Premium,Delhi,DL,ACTIVE,12/10/2017,3/10/2026 23:38
DV006164,Lodha Group,India,Tier-2,Luxury,Hyderabad,TS,ACTIVE,11/28/2009,9/17/2026 2:44
DV006165,Brigade Group,India,Tier-1,Premium,Bengaluru,KA,INACTIVE,11/27/2018,7/5/2026 17:20
DV006166,Brigade Group,India,Tier-2,Mid,Kolkata,WB,ACTIVE,2/22/2010,7/11/2026 20:35
DV006167,Godrej Properties,India,Tier-1,Luxury,Delhi,DL,INACTIVE,12/16/2006,7/12/2026 18:52
DV006168,Runwal Group,India,Tier-1,Premium,Delhi,DL,ACTIVE,3/3/2018,2/13/2026 6:35
DV006169,Godrej Properties,India,Tier-1,Luxury,Kolkata,WB,INACTIVE,7/20/2020,8/2/2026 22:15
DV006170,Hiranandani,India,Tier-1,Mid,Noida,UP,INACTIVE,6/20/2016,8/22/2026 2:26
DV006171,Tata Housing,India,Tier-1,Affordable,Chennai,TN,ACTIVE,1/19/2008,7/17/2026 10:24
DV006172,Puravankara,India,Tier-1,Luxury,Chennai,TN,INACTIVE,1/13/2019,9/3/2026 0:28
DV006173,Godrej Properties,India,Tier-1,Premium,Bengaluru,KA,INACTIVE,1/14/2009,12/7/2026 23:05
DV006174,Tata Housing,India,Tier-2,Luxury,Hyderabad,TS,ACTIVE,5/31/2008,6/18/2026 8:40
DV006175,Shapoorji Pallonji,India,Tier-2,Affordable,Noida,UP,INACTIVE,11/12/2019,7/10/2026 3:11
DV006176,Kolte Patil,India,Tier-2,Mid,Delhi,DL,ACTIVE,11/6/2006,1/24/2026 23:44
DV006177,Tata Housing,India,Tier-2,Premium,Delhi,DL,ACTIVE,6/4/2010,5/7/2026 11:22
DV006178,Kolte Patil,India,Tier-2,Premium,Kolkata,WB,INACTIVE,11/28/2014,5/17/2026 21:46
DV006179,Phoenix Mills,India,Tier-1,Luxury,Bengaluru,KA,INACTIVE,6/6/2019,12/9/2026 11:31
DV006180,Shapoorji Pallonji,India,Tier-1,Luxury,Chennai,TN,INACTIVE,6/15/2010,5/18/2026 14:17
DV006181,Brigade Group,India,Tier-1,Affordable,Chennai,TN,ACTIVE,1/12/2020,7/16/2026 13:05
DV006182,Hiranandani,India,Tier-2,Mid,Hyderabad,TS,ACTIVE,4/6/2005,5/21/2026 4:35
DV006183,Oberoi Realty,India,Tier-2,Affordable,Bengaluru,KA,ACTIVE,8/12/2019,10/7/2026 22:34
DV006184,Shapoorji Pallonji,India,Tier-1,Premium,Gurugram,HR,ACTIVE,4/12/2005,12/4/2026 3:37
DV006185,DLF,India,Tier-1,Premium,Bengaluru,KA,ACTIVE,9/20/2015,10/8/2026 2:41
DV006186,Prestige Group,India,Tier-2,Affordable,Gurugram,HR,INACTIVE,5/12/2013,1/17/2026 5:51
DV006187,Lodha Group,India,Tier-2,Premium,Delhi,DL,ACTIVE,5/24/2009,9/14/2026 0:58
DV006188,Lodha Group,India,Tier-2,Premium,Bengaluru,KA,INACTIVE,1/4/2019,1/30/2026 8:12
DV006189,Embassy Group,India,Tier-1,Premium,Chennai,TN,INACTIVE,5/31/2008,10/1/2026 16:36
DV006190,Tata Housing,India,Tier-2,Luxury,Pune,MH,ACTIVE,11/6/2008,9/2/2026 16:43
DV006191,Embassy Group,India,Tier-2,Affordable,Mumbai,MH,INACTIVE,4/17/2013,4/1/2026 22:59
DV006192,Tata Housing,India,Tier-2,Premium,Bengaluru,KA,INACTIVE,6/30/2009,5/30/2026 23:51
DV006193,Tata Housing,India,Tier-1,Affordable,Noida,UP,ACTIVE,11/24/2006,8/23/2026 20:22
DV006194,Sobha,India,Tier-1,Mid,Kolkata,WB,INACTIVE,2/18/2014,8/27/2026 13:12
DV006195,Shapoorji Pallonji,India,Tier-1,Mid,Pune,MH,INACTIVE,3/8/2007,4/24/2026 6:07
DV006196,Tata Housing,India,Tier-2,Mid,Kolkata,WB,INACTIVE,11/13/2018,1/11/2026 11:52
DV006197,Raheja Developers,India,Tier-2,Affordable,Kolkata,WB,INACTIVE,8/22/2017,2/3/2026 13:16
DV1156,###,IND,,NA,UNKNOWN,,N,,
DV006199,Godrej Properties,India,Tier-1,Luxury,Pune,MH,ACTIVE,3/27/2006,10/7/2026 9:33
DV006200,Prestige Group,India,Tier-2,Luxury,Delhi,DL,ACTIVE,5/11/2010,11/29/2026 11:38
DV006201,Oberoi Realty,India,Tier-1,Premium,Noida,UP,ACTIVE,3/13/2005,9/12/2026 0:42
DV006202,DLF,India,Tier-2,Premium,Kolkata,WB,ACTIVE,1/19/2020,2/13/2026 7:30
DV006203,Tata Housing,India,Tier-2,Premium,Gurugram,HR,ACTIVE,1/16/2013,5/6/2026 6:13
DV006204,Hiranandani,India,Tier-2,Premium,Pune,MH,INACTIVE,9/18/2017,5/4/2026 17:50
DV006205,Tata Housing,India,Tier-1,Luxury,Delhi,DL,INACTIVE,5/21/2019,2/9/2026 4:33
DV006206,Raheja Developers,India,Tier-2,Luxury,Gurugram,HR,ACTIVE,9/5/2012,7/1/2026 1:54
DV006207,Tata Housing,India,Tier-2,Premium,Noida,UP,INACTIVE,11/2/2005,9/23/2026 17:20
DV006208,Godrej Properties,India,Tier-1,Mid,Noida,UP,ACTIVE,6/16/2019,8/20/2026 14:04
DV006209,Lodha Group,India,Tier-2,Affordable,Bengaluru,KA,ACTIVE,3/5/2011,3/6/2026 23:58
DV006210,Tata Housing,India,Tier-1,Luxury,Chennai,TN,INACTIVE,8/1/2010,8/24/2026 12:32
DV006211,Lodha Group,India,Tier-1,Premium,Mumbai,MH,ACTIVE,5/26/2007,7/17/2026 1:50
DV006212,Puravankara,India,Tier-2,Affordable,Pune,MH,INACTIVE,11/17/2006,1/16/2026 3:04
DV006213,Puravankara,India,Tier-1,Luxury,Chennai,TN,ACTIVE,6/17/2018,1/7/2026 20:15
DV006214,Prestige Group,India,Tier-1,Affordable,Delhi,DL,INACTIVE,12/16/2018,12/12/2026 10:52
DV006215,TVS Emerald,India,Tier-2,Mid,Pune,MH,INACTIVE,4/30/2008,10/9/2026 14:41
DV006216,DLF,India,Tier-1,Affordable,Chennai,TN,ACTIVE,10/12/2019,5/6/2026 13:41
DV006217,Shapoorji Pallonji,India,Tier-1,Affordable,Chennai,TN,ACTIVE,5/30/2014,6/5/2026 10:48
DV006218,Godrej Properties,India,Tier-2,Premium,Chennai,TN,ACTIVE,6/18/2008,8/24/2026 15:26
DV006219,Hiranandani,India,Tier-1,Luxury,Hyderabad,TS,ACTIVE,1/8/2015,1/27/2026 23:20
DV006220,Runwal Group,India,Tier-1,Luxury,Delhi,DL,ACTIVE,10/14/2015,9/14/2026 4:40
DV006221,Shapoorji Pallonji,India,Tier-1,Luxury,Chennai,TN,INACTIVE,1/3/2018,8/22/2026 10:59
DV006222,Phoenix Mills,India,Tier-2,Mid,Kolkata,WB,INACTIVE,7/16/2012,5/4/2026 0:59
DV006223,Puravankara,India,Tier-2,Affordable,Gurugram,HR,INACTIVE,7/2/2010,2/28/2026 13:57
DV006224,Shapoorji Pallonji,India,Tier-2,Premium,Pune,MH,INACTIVE,11/16/2012,6/25/2026 20:58
DV006225,Hiranandani,India,Tier-2,Premium,Chennai,TN,ACTIVE,1/16/2011,3/2/2026 13:49
DV006226,Prestige Group,India,Tier-2,Luxury,Gurugram,HR,INACTIVE,8/18/2012,10/7/2026 17:56
DV006227,Phoenix Mills,India,Tier-2,Affordable,Gurugram,HR,INACTIVE,10/25/2016,3/24/2026 21:26
DV497,###,,Tier-X,,UNKNOWN,XX,N,1/1/2010,
DV006229,Tata Housing,India,Tier-1,Premium,Hyderabad,TS,ACTIVE,4/3/2018,8/26/2026 6:35
DV006230,Runwal Group,India,Tier-2,Luxury,Gurugram,HR,ACTIVE,7/12/2016,6/12/2026 15:04
DV006231,Godrej Properties,India,Tier-1,Premium,Chennai,TN,INACTIVE,5/12/2006,5/15/2026 21:22
DV006232,Brigade Group,India,Tier-2,Mid,Chennai,TN,ACTIVE,7/23/2010,9/15/2026 20:00
DV006233,Kolte Patil,India,Tier-2,Luxury,Delhi,DL,ACTIVE,5/31/2011,6/10/2026 3:50
DV006234,Sobha,India,Tier-2,Mid,Delhi,DL,ACTIVE,3/21/2020,5/27/2026 11:39
DV006235,Godrej Properties,India,Tier-2,Luxury,Chennai,TN,INACTIVE,12/30/2017,9/17/2026 23:52
DV006236,Hiranandani,India,Tier-2,Premium,Mumbai,MH,ACTIVE,11/4/2010,8/11/2026 13:21
DV006237,TVS Emerald,India,Tier-1,Affordable,Hyderabad,TS,ACTIVE,6/20/2005,9/17/2026 4:32
DV006238,Raheja Developers,India,Tier-2,Luxury,Mumbai,MH,INACTIVE,11/12/2012,8/25/2026 0:38
DV006239,Puravankara,India,Tier-2,Affordable,Delhi,DL,INACTIVE,1/1/2012,7/1/2026 10:06
DV006240,Raheja Developers,India,Tier-2,Affordable,Hyderabad,TS,INACTIVE,2/9/2005,6/5/2026 3:36
DV006241,Godrej Properties,India,Tier-1,Premium,Delhi,DL,ACTIVE,4/8/2010,1/28/2026 18:38
DV006242,Kolte Patil,India,Tier-2,Mid,Noida,UP,ACTIVE,3/28/2015,6/8/2026 18:34
DV006243,Godrej Properties,India,Tier-2,Affordable,Bengaluru,KA,INACTIVE,9/20/2014,5/24/2026 6:38
DV006244,Hiranandani,India,Tier-1,Affordable,Noida,UP,ACTIVE,4/12/2005,6/1/2026 14:35
DV006245,Embassy Group,India,Tier-2,Luxury,Hyderabad,TS,INACTIVE,12/12/2013,4/20/2026 20:26
DV006246,Mahindra Lifespaces,India,Tier-1,Premium,Pune,MH,INACTIVE,12/5/2017,10/8/2026 0:47
DV006247,Tata Housing,India,Tier-1,Affordable,Gurugram,HR,ACTIVE,6/25/2019,10/12/2026 23:32
DV006248,DLF,India,Tier-2,Premium,Delhi,DL,ACTIVE,1/10/2005,2/18/2026 13:53
DV006249,Lodha Group,India,Tier-2,Affordable,Gurugram,HR,INACTIVE,5/3/2018,8/29/2026 13:23
DV006250,Brigade Group,India,Tier-1,Luxury,Delhi,DL,ACTIVE,8/7/2014,7/16/2026 17:21
DV006251,Raheja Developers,India,Tier-1,Luxury,Pune,MH,ACTIVE,10/2/2011,4/12/2026 13:52
DV006252,Raheja Developers,India,Tier-2,Premium,Delhi,DL,ACTIVE,12/24/2020,9/27/2026 15:16
DV006253,Oberoi Realty,India,Tier-1,Luxury,Pune,MH,ACTIVE,8/5/2016,9/17/2026 20:08
DV006254,Embassy Group,India,Tier-2,Affordable,Bengaluru,KA,INACTIVE,10/31/2009,4/16/2026 0:40
DV006255,Godrej Properties,India,Tier-2,Luxury,Hyderabad,TS,INACTIVE,3/8/2011,9/29/2026 13:31
DV006256,TVS Emerald,India,Tier-2,Luxury,Bengaluru,KA,INACTIVE,7/23/2014,6/23/2026 14:38
DV006257,Kolte Patil,India,Tier-1,Mid,Delhi,DL,ACTIVE,2/19/2015,6/29/2026 17:31
DV006258,Sobha,India,Tier-2,Premium,Pune,MH,ACTIVE,4/28/2010,11/10/2026 5:39
DV006259,Shapoorji Pallonji,India,Tier-1,Mid,Bengaluru,KA,ACTIVE,5/25/2017,9/29/2026 19:50
